"COURSEID","ENROLLED","GES","INSTRUCTOR","MAXENROLL","QUARTER","SECTION","STATUS"
"ITAL    199RA-1","0","","","5","20254","0100",""
"ITAL    500  -1","0","","","10","20254","0100",""
"ITAL    596  -1","0","","","5","20254","0100",""
"JAPAN     1  -1","0","","CANTRELL A M","26","20254","0100",""
"JAPAN     1  -2","0","","TSUCHIYA Y","26","20254","0200",""
"JAPAN     1  -3","0","","FUJITA M","26","20254","0300",""
"JAPAN     1  -4","0","","TSUCHIYA Y","26","20254","0400",""
"JAPAN     1  -5","0","","FUJITA M","26","20254","0500",""
"JAPAN     1  -6","0","","TSUCHIYA Y","26","20254","0600",""
"JAPAN     4  -1","0","B (L&S), H (ENGR)","CANTRELL A M","24","20254","0100",""
"JAPAN     4  -2","0","B (L&S), H (ENGR)","YAMAUCHI Y","26","20254","0200",""
"JAPAN     4  -3","0","B (L&S), H (ENGR)","FUJITA M","26","20254","0300",""
"JAPAN   120A -1","0","","YAMAUCHI Y","26","20254","0100",""
"JAPAN   120A -2","0","","YAMAUCHI Y","24","20254","0200",""
"JAPAN   139  -1","0","","IKEUCHI S","35","20254","0100",""
"JAPAN   181  -1","0","","SALTZMAN-LI K","20","20254","0100",""
"JAPAN   198  -1","0","","","10","20254","0100",""
"JAPAN   199  -1","0","","","5","20254","0100",""
"JAPAN   199RA-1","0","","","5","20254","0100",""
"JAPAN   201  -1","0","","","0","20254","0100",""
"JAPAN   226  -1","0","","FRUHSTUCK S","15","20254","0100",""
"JAPAN   287J -1","0","","","6","20254","0100",""
"JAPAN   596  -1","0","","","5","20254","0100",""
"JAPAN   597  -1","0","","","5","20254","0100",""
"JAPAN   598  -1","0","","","5","20254","0100",""
"JAPAN   599  -1","0","","","5","20254","0100",""
"LAIS      2  -1","0","","ALVES J A","20","20254","0100",""
"LAIS      2  -1","0","","","3","20254","0101",""
"LAIS      2  -1","0","","","3","20254","0102",""
"LAIS      2  -1","0","","","4","20254","0103",""
"LAIS      2  -1","0","","","3","20254","0104",""
"LAIS      2  -1","0","","","3","20254","0105",""
"LAIS      2  -1","0","","","4","20254","0106",""
"LAIS     10  -1","0","WRT (ENGR), WRT (L&S), NWC (L&S), NWC (ENGR)","COBO BETANCOU","100","20254","0100",""
"LAIS     10  -1","0","WRT (ENGR), WRT (L&S), NWC (L&S), NWC (ENGR)","","25","20254","0101",""
"LAIS     10  -1","0","WRT (ENGR), WRT (L&S), NWC (L&S), NWC (ENGR)","","25","20254","0102",""
"LAIS     10  -1","0","WRT (ENGR), WRT (L&S), NWC (L&S), NWC (ENGR)","","25","20254","0103",""
"LAIS     10  -1","0","WRT (ENGR), WRT (L&S), NWC (L&S), NWC (ENGR)","","25","20254","0104",""
"LAIS    145  -1","0","","GONZALES-SMIT","5","20254","0100",""
"LAIS    195A -1","0","","","5","20254","0100",""
"LAIS    195B -1","0","","","5","20254","0100",""
"LAIS    199  -1","0","","","10","20254","0100",""
"LAIS    200  -1","0","","COBO BETANCOU","10","20254","0100",""
"LAIS    598  -1","0","","","5","20254","0100",""
"LATIN     1  -2","0","","MACLEAN R B","26","20254","0200",""
"LATIN   100  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","20","20254","0100",""
"LATIN   115  -1","0","","MACLEAN R B","8","20254","0100",""
"LATIN   199  -1","0","","","6","20254","0100",""
"LATIN   200  -1","0","","MACLEAN R B","0","20254","0100",""
"LATIN   215  -1","0","","MACLEAN R B","10","20254","0100",""
"LATIN   596  -1","0","","","6","20254","0100",""
"LATIN   598  -1","0","","","6","20254","0100",""
"LATIN   599  -1","0","","","6","20254","0100",""
"LING      2G -1","0","","BOWMAN I K","15","20254","0100",""
"LING      3A -1","0","","CHAU T C","18","20254","0100",""
"LING      3A -2","0","","CHAU T C","18","20254","0200",""
"LING      3A -3","0","","CHAU T C","18","20254","0300",""
"LING      3A -4","0","","KROKHMAL A","18","20254","0400",""
"LING      3A -5","0","","KROKHMAL A","18","20254","0500",""
"LING      3A -6","0","","KROKHMAL A","18","20254","0600",""
"LING      3B -1","0","","BAKER A D","18","20254","0100",""
"LING      3B -2","0","","BAKER A D","18","20254","0200",""
"LING      3B -3","0","","TSAI D","18","20254","0300",""
"LING      3B -4","0","","TSAI D","18","20254","0400",""
"LING      3B -5","0","","SMALL A L","18","20254","0500",""
"LING      3B -6","0","","SMALL A L","18","20254","0600",""
"LING      3B -7","0","","","18","20254","0700","Closed"
"LING      3B -8","0","","","18","20254","0800","Closed"
"LING      3C -1","0","","CORONA K D","18","20254","0100",""
"LING      3C -2","0","","","18","20254","0200","Closed"
"LING      3C -3","0","","","18","20254","0300","Closed"
"LING      4  -1","0","","KESSLER K E","15","20254","0100",""
"LING      4  -2","0","","CORONA A","15","20254","0200",""
"LING      4  -3","0","","CORONA A","15","20254","0300",""
"LING      4  -4","0","","WEBB M T","15","20254","0400",""
"LING      4  -5","0","","WEBB M T","15","20254","0500",""
"LING     12  -1","0","SUB (UCSB)","CORONA K D","18","20254","0100",""
"LING     12  -2","0","SUB (UCSB)","WESTMACOTT B","18","20254","0200",""
"LING     12  -3","0","SUB (UCSB)","WESTMACOTT B","18","20254","0300",""
"LING     12  -4","0","SUB (UCSB)","","18","20254","0400","Closed"
"LING     20  -1","0","D (ENGR), D (L&S)","KENNEDY R A","240","20254","0100",""
"LING     20  -1","0","D (ENGR), D (L&S)","","30","20254","0101",""
"LING     20  -1","0","D (ENGR), D (L&S)","","30","20254","0102",""
"LING     20  -1","0","D (ENGR), D (L&S)","","30","20254","0103",""
"LING     20  -1","0","D (ENGR), D (L&S)","","30","20254","0104",""
"LING     20  -1","0","D (ENGR), D (L&S)","","30","20254","0105",""
"LING     20  -1","0","D (ENGR), D (L&S)","","30","20254","0106",""
"LING     20  -1","0","D (ENGR), D (L&S)","","30","20254","0107",""
"LING     20  -1","0","D (ENGR), D (L&S)","","30","20254","0108",""
"LING     99  -1","0","","","0","20254","0100",""
"LING    101  -1","0","","PEREZ GONZALE","60","20254","0100",""
"LING    101  -1","0","","","30","20254","0101",""
"LING    101  -1","0","","","30","20254","0102",""
"LING    102  -1","0","","","40","20254","0100",""
"LING    102  -1","0","","","20","20254","0101",""
"LING    102  -1","0","","","20","20254","0102",""
"LING    106  -1","0","C (L&S)","KATSIKA A","120","20254","0100",""
"LING    106  -1","0","C (L&S)","","30","20254","0101",""
"LING    106  -1","0","C (L&S)","","30","20254","0102",""
"LING    106  -1","0","C (L&S)","","30","20254","0103",""
"LING    106  -1","0","C (L&S)","","30","20254","0104",""
"LING    127  -1","0","","BREHM L E","120","20254","0100",""
"LING    127  -1","0","","","30","20254","0101",""
"LING    127  -1","0","","","30","20254","0102",""
"LING    127  -1","0","","","30","20254","0103",""
"LING    127  -1","0","","","30","20254","0104",""
"LING    132  -1","0","D (ENGR), D (L&S), WRT (L&S), WRT (ENGR)","ZIMMAN L","60","20254","0100",""
"LING    132  -1","0","D (ENGR), D (L&S), WRT (L&S), WRT (ENGR)","","30","20254","0101",""
"LING    132  -1","0","D (ENGR), D (L&S), WRT (L&S), WRT (ENGR)","","30","20254","0102",""
"LING    141  -1","0","","KESSLER K E","25","20254","0100","Closed"
"LING    142  -1","0","","GORDON M K","60","20254","0100",""
"LING    142  -1","0","","","30","20254","0101",""
"LING    142  -1","0","","","30","20254","0102",""
"LING    160  -1","0","","KENNEDY R A","60","20254","0100",""
"LING    160  -1","0","","","30","20254","0101",""
"LING    160  -1","0","","","30","20254","0102",""
"LING    170  -1","0","D (L&S), WRT (L&S), D (ENGR), WRT (ENGR)","BUCHOLTZ M H","90","20254","0100",""
"LING    170  -1","0","D (L&S), WRT (L&S), D (ENGR), WRT (ENGR)","","30","20254","0101",""
"LING    170  -1","0","D (L&S), WRT (L&S), D (ENGR), WRT (ENGR)","","30","20254","0102",""
"LING    170  -1","0","D (L&S), WRT (L&S), D (ENGR), WRT (ENGR)","","30","20254","0103",""
"LING    181  -1","0","","","60","20254","0100",""
"LING    181  -1","0","","","30","20254","0101",""
"LING    181  -1","0","","","30","20254","0102",""
"LING    191  -1","0","","","25","20254","0100","Closed"
"LING    193  -1","0","","BUCHOLTZ M H","25","20254","0100",""
"LING    194  -1","0","","","25","20254","0100","Closed"
"LING    195A -1","0","","","10","20254","0100",""
"LING    195B -1","0","","","10","20254","0100",""
"LING    195C -1","0","","","10","20254","0100",""
"LING    199  -1","0","","","10","20254","0100",""
"LING    221A -1","0","","CAMPBELL E W","15","20254","0100",""
"LING    221A -1","0","","","0","20254","0101",""
"LING    229  -1","0","","HOU L Y","15","20254","0100",""
"LING    230  -1","0","","BUCHOLTZ M H","15","20254","0100",""
"LING    234  -1","0","","MITHUN M","15","20254","0100",""
"LING    242  -1","0","","GORDON M K","15","20254","0100",""
"LING    260  -1","0","","KATSIKA A","15","20254","0100",""
"LING    271  -1","0","","GRIES S T","15","20254","0100",""
"LING    272  -1","0","","PEREZ GONZALE","42","20254","0100",""
"LING    297  -1","0","","","3","20254","0100",""
"LING    297  -2","0","","","3","20254","0200",""
"LING    500  -1","0","","","15","20254","0100",""
"LING    505  -1","0","","CAMPBELL E W","15","20254","0100","Closed"
"LING    591  -1","0","","","20","20254","0100",""
"LING    592  -1","0","","BUCHOLTZ M H","15","20254","0100",""
"LING    595  -1","0","","ZIMMAN L","15","20254","0100",""
"LING    595  -2","0","","CAMPBELL E W","15","20254","0200",""
"LING    595  -3","0","","KATSIKA A","15","20254","0300",""
"LING    595  -4","0","","TODD S J","15","20254","0400",""
"LING    595  -5","0","","BUCHOLTZ M H","15","20254","0500",""
"LING    595  -6","0","","HOU L Y","15","20254","0600",""
"LING    595  -7","0","","MITHUN M","15","20254","0700",""
"LING    595  -8","0","","BREHM L E","15","20254","0800",""
"LING    596  -1","0","","","20","20254","0100",""
"LING    597  -1","0","","","20","20254","0100",""
"LING    598  -1","0","","","20","20254","0100",""
"LING    599  -1","0","","","20","20254","0100",""
"MATH      2A -1","0","C (L&S), QNT (L&S)","PORTER M J","100","20254","0100",""
"MATH      2A -1","0","C (L&S), QNT (L&S)","","25","20254","0101",""
"MATH      2A -1","0","C (L&S), QNT (L&S)","","25","20254","0102",""
"MATH      2A -1","0","C (L&S), QNT (L&S)","","25","20254","0103",""
"MATH      2A -1","0","C (L&S), QNT (L&S)","","25","20254","0104",""
"MATH      2A -2","0","C (L&S), QNT (L&S)","LAM KELVIN","100","20254","0200",""
"MATH      2A -2","0","C (L&S), QNT (L&S)","","25","20254","0201",""
"MATH      2A -2","0","C (L&S), QNT (L&S)","","25","20254","0202",""
"MATH      2A -2","0","C (L&S), QNT (L&S)","","25","20254","0203",""
"MATH      2A -2","0","C (L&S), QNT (L&S)","","25","20254","0204",""
"MATH      3A -1","0","QNT (L&S), C (L&S)","WINK M","250","20254","0100",""
"MATH      3A -1","0","QNT (L&S), C (L&S)","","25","20254","0101",""
"MATH      3A -1","0","QNT (L&S), C (L&S)","","25","20254","0102",""
"MATH      3A -1","0","QNT (L&S), C (L&S)","","25","20254","0103",""
"MATH      3A -1","0","QNT (L&S), C (L&S)","","25","20254","0104",""
"MATH      3A -1","0","QNT (L&S), C (L&S)","","25","20254","0105",""
"MATH      3A -1","0","QNT (L&S), C (L&S)","","25","20254","0106",""
"MATH      3A -1","0","QNT (L&S), C (L&S)","","25","20254","0107",""
"MATH      3A -1","0","QNT (L&S), C (L&S)","","25","20254","0108",""
"MATH      3A -1","0","QNT (L&S), C (L&S)","","25","20254","0109",""
"MATH      3A -1","0","QNT (L&S), C (L&S)","","25","20254","0110",""
"MATH      3B -1","0","C (L&S), QNT (L&S)","YAN M","150","20254","0100",""
"MATH      3B -1","0","C (L&S), QNT (L&S)","","25","20254","0101",""
"MATH      3B -1","0","C (L&S), QNT (L&S)","","25","20254","0102",""
"MATH      3B -1","0","C (L&S), QNT (L&S)","","25","20254","0103",""
"MATH      3B -1","0","C (L&S), QNT (L&S)","","25","20254","0104",""
"MATH      3B -1","0","C (L&S), QNT (L&S)","","25","20254","0105",""
"MATH      3B -1","0","C (L&S), QNT (L&S)","","25","20254","0106",""
"MATH      3B -2","0","C (L&S), QNT (L&S)","HARUTYUNYAN D","350","20254","0200",""
"MATH      3B -2","0","C (L&S), QNT (L&S)","","25","20254","0201",""
"MATH      3B -2","0","C (L&S), QNT (L&S)","","25","20254","0202",""
"MATH      3B -2","0","C (L&S), QNT (L&S)","","25","20254","0203",""
"MATH      3B -2","0","C (L&S), QNT (L&S)","","25","20254","0204",""
"MATH      3B -2","0","C (L&S), QNT (L&S)","","25","20254","0205",""
"MATH      3B -2","0","C (L&S), QNT (L&S)","","25","20254","0206",""
"MATH      3B -2","0","C (L&S), QNT (L&S)","","25","20254","0207",""
"MATH      3B -2","0","C (L&S), QNT (L&S)","","25","20254","0208",""
"MATH      3B -2","0","C (L&S), QNT (L&S)","","25","20254","0209",""
"MATH      3B -2","0","C (L&S), QNT (L&S)","","25","20254","0210",""
"MATH      3B -2","0","C (L&S), QNT (L&S)","","25","20254","0211",""
"MATH      3B -2","0","C (L&S), QNT (L&S)","","25","20254","0212",""
"MATH      3B -2","0","C (L&S), QNT (L&S)","","25","20254","0213",""
"MATH      3B -2","0","C (L&S), QNT (L&S)","","25","20254","0214",""
"MATH      3B -3","0","C (L&S), QNT (L&S)","","150","20254","0300",""
"MATH      3B -3","0","C (L&S), QNT (L&S)","","25","20254","0301",""
"MATH      3B -3","0","C (L&S), QNT (L&S)","","25","20254","0302",""
"MATH      3B -3","0","C (L&S), QNT (L&S)","","25","20254","0303",""
"MATH      3B -3","0","C (L&S), QNT (L&S)","","25","20254","0304",""
"MATH      3B -3","0","C (L&S), QNT (L&S)","","25","20254","0305",""
"MATH      3B -3","0","C (L&S), QNT (L&S)","","25","20254","0306",""
"MATH      4A -1","0","","DAI X Z","800","20254","0100",""
"MATH      4A -1","0","","","25","20254","0101",""
"MATH      4A -1","0","","","25","20254","0102",""
"MATH      4A -1","0","","","25","20254","0103",""
"MATH      4A -1","0","","","25","20254","0104",""
"MATH      4A -1","0","","","25","20254","0105",""
"MATH      4A -1","0","","","25","20254","0106",""
"MATH      4A -1","0","","","25","20254","0107",""
"MATH      4A -1","0","","","25","20254","0108",""
"MATH      4A -1","0","","","25","20254","0109",""
"MATH      4A -1","0","","","25","20254","0110",""
"MATH      4A -1","0","","","25","20254","0111",""
"MATH      4A -1","0","","","25","20254","0112",""
"MATH      4A -1","0","","","25","20254","0113",""
"MATH      4A -1","0","","","25","20254","0114",""
"MATH      4A -1","0","","","25","20254","0115",""
"MATH      4A -1","0","","","25","20254","0116",""
"MATH      4A -1","0","","","25","20254","0117",""
"MATH      4A -1","0","","","25","20254","0118",""
"MATH      4A -1","0","","","25","20254","0119",""
"MATH      4A -1","0","","","25","20254","0120",""
"MATH      4A -1","0","","","25","20254","0121",""
"MATH      4A -1","0","","","25","20254","0122",""
"MATH      4A -1","0","","","25","20254","0123",""
"MATH      4A -1","0","","","25","20254","0124",""
"MATH      4A -1","0","","","25","20254","0125",""
"MATH      4A -1","0","","","25","20254","0126",""
"MATH      4A -1","0","","","25","20254","0127",""
"MATH      4A -1","0","","","25","20254","0128",""
"MATH      4A -1","0","","","25","20254","0129",""
"MATH      4A -1","0","","","25","20254","0130",""
"MATH      4A -1","0","","","25","20254","0131",""
"MATH      4A -1","0","","","25","20254","0132",""
"MATH      4A -2","0","","BAKSHI R P","150","20254","0200",""
"MATH      4A -2","0","","","25","20254","0201",""
"MATH      4A -2","0","","","25","20254","0202",""
"MATH      4A -2","0","","","25","20254","0203",""
"MATH      4A -2","0","","","25","20254","0204",""
"MATH      4A -2","0","","","25","20254","0205",""
"MATH      4A -2","0","","","25","20254","0206",""
"MATH      4B -1","0","","","150","20254","0100",""
"MATH      4B -1","0","","","25","20254","0101",""
"MATH      4B -1","0","","","25","20254","0102",""
"MATH      4B -1","0","","","25","20254","0103",""
"MATH      4B -1","0","","","25","20254","0104",""
"MATH      4B -1","0","","","25","20254","0105",""
"MATH      4B -1","0","","","25","20254","0106",""
"MATH      4B -2","0","","","150","20254","0200",""
