"COURSEID","ENROLLED","GES","INSTRUCTOR","MAXENROLL","QUARTER","SECTION","STATUS"
"ED      381  -1","0","","","25","20253","0100",""
"ED      381  -2","0","","","25","20253","0200",""
"ED      381  -3","0","","","25","20253","0300",""
"ED      381  -4","0","","","25","20253","0400",""
"ED      596  -1","0","","","10","20253","0100",""
"ED      597  -1","0","","","10","20253","0100",""
"ED      598  -1","0","","","10","20253","0100",""
"ED      599  -1","0","","","10","20253","0100",""
"ED   E  321M -1","0","","DEWAR T J","15","20253","0100",""
"ED   E  371  -1","0","","DEWAR T J","15","20253","0100",""
"ED   M  320  -1","0","","","25","20253","0100",""
"ED   M  320  -2","0","","","25","20253","0200",""
"ED   M  321M -1","0","","OGRAIN C M","15","20253","0100",""
"ED   M  371  -1","0","","SCAFIDE M E","15","20253","0100",""
"ED   S  321M -1","0","","LOHWASSER K","15","20253","0100",""
"ED   S  371  -1","0","","LOHWASSER K","15","20253","0100",""
"ENGL     10  -1","25","A2 (L&S)","TERRELL C J","25","20253","0100",""
"ENGL     10  -2","25","A2 (L&S)","HENDERSON O G","25","20253","0200",""
"ENGL     10  -3","20","A2 (L&S)","NOWICKI S","25","20253","0300",""
"ENGL     10  -4","9","A2 (L&S)","FULMER A G","25","20253","0400",""
"ENGL     10  -5","26","A2 (L&S)","STEGEMOELLER","25","20253","0500",""
"ENGL     10  -6","3","A2 (L&S)","PARRA M A","25","20253","0600",""
"ENGL     10  -7","17","A2 (L&S)","HENDERSON A M","19","20253","0700",""
"ENGL     10  -8","25","A2 (L&S)","COFFEY EDISON","25","20253","0800",""
"ENGL     10  -9","19","A2 (L&S)","PARRA M A","19","20253","0900",""
"ENGL     10  -10","7","A2 (L&S)","SATORI R","19","20253","1000",""
"ENGL     10  -11","25","A2 (L&S)","BLURTON H F","25","20253","1100",""
"ENGL     10  -12","6","A2 (L&S)","FISHER M A","19","20253","1200",""
"ENGL     10  -13","6","A2 (L&S)","REEVE D J","19","20253","1300",""
"ENGL     10  -14","25","A2 (L&S)","COFFEY EDISON","25","20253","1400",""
"ENGL     10  -15","12","A2 (L&S)","MCCARTHY T L","25","20253","1500",""
"ENGL     15  -1","7","G (L&S), WRT (L&S), G (ENGR), WRT (ENGR)","BIEVENUE O M","35","20253","0100",""
"ENGL     22  -1","50","G (ENGR), G (L&S), E (ENGR), E (L&S), EUR (ENGR), EUR (L&S)","HILTNER K C","50","20253","0100",""
"ENGL     23  -1","35","E (L&S), E (ENGR), G (L&S), G (ENGR)","HILTNER K C","35","20253","0100",""
"ENGL     50  -1","33","G (L&S), ETH (L&S), WRT (L&S), G (ENGR), ETH (ENGR), WRT (ENGR), ETH (CRST)","HUANG YU","35","20253","0100",""
"ENGL     50  -2","10","G (L&S), ETH (L&S), WRT (L&S), G (ENGR), ETH (ENGR), WRT (ENGR), ETH (CRST)","HOLMES T J","10","20253","0200",""
"ENGL     99  -1","0","","","25","20253","0100",""
"ENGL    103B -1","35","G (L&S), WRT (L&S), G (ENGR), WRT (ENGR)","DONNELLY B","35","20253","0100",""
"ENGL    115  -1","35","WRT (L&S), WRT (ENGR), G (L&S), G (ENGR)","BLURTON H F","35","20253","0100",""
"ENGL    122UE-1","38","G (L&S), WRT (L&S), G (ENGR), WRT (ENGR)","BOSCAGLI M","38","20253","0100",""
"ENGL    124  -1","38","WRT (L&S), WRT (ENGR), G (L&S), G (ENGR)","DUFFY A E","38","20253","0100",""
"ENGL    134AA-1","25","G (L&S), ETH (L&S), WRT (L&S), G (ENGR), ETH (ENGR), WRT (ENGR), ETH (CRST), AMH (UCSB)","HUANG YU","35","20253","0100",""
"ENGL    134AL-1","16","G (L&S), ETH (L&S), WRT (L&S), G (ENGR), ETH (ENGR), WRT (ENGR), ETH (CRST), AMH (UCSB)","OLGUIN B V","35","20253","0100",""
"ENGL    134PC-1","14","G (ENGR), WRT (ENGR), G (L&S), WRT (L&S), AMH (UCSB), ETH (L&S), ETH (CRST), ETH (ENGR)","BLAKE F D","35","20253","0100",""
"ENGL    147AB-1","26","","DOUGLASS J H","35","20253","0100",""
"ENGL    147AP-1","10","","CHIN C A","30","20253","0100",""
"ENGL    165IB-1","12","G (L&S), WRT (L&S), G (ENGR), WRT (ENGR)","JOHNSON AMRAH","38","20253","0100",""
"ENGL    184  -1","38","WRT (L&S), WRT (ENGR), G (ENGR), G (L&S)","BOSCAGLI M","38","20253","0100",""
"ENGL    192DF-1","38","G (L&S), WRT (L&S), G (ENGR), WRT (ENGR)","DONNELLY B","38","20253","0100",""
"ENGL    192FE-1","35","G (L&S), WRT (L&S), G (ENGR), WRT (ENGR)","SHEWRY T J","35","20253","0100",""
"ENGL    193  -1","22","WRT (L&S), WRT (ENGR), G (ENGR), G (L&S)","BAKER R R","35","20253","0100",""
"ENGL    193  -2","35","WRT (L&S), WRT (ENGR), G (ENGR), G (L&S)","DUFFY A E","35","20253","0200",""
"ENGL    195I -1","0","","","15","20253","0100",""
"ENGL    196  -1","0","","","20","20253","0100",""
"ENGL    199  -1","0","","","15","20253","0100",""
"ENGL    199RA-1","0","","","15","20253","0100",""
"ENGL    596  -1","0","","","25","20253","0100",""
"ENGL    597  -1","0","","","25","20253","0100",""
"ENGL    599  -1","0","","","25","20253","0100",""
"ENGR    101  -1","34","WRT (ENGR)","HOUGH K C","42","20253","0100",""
"ENGR    199  -1","0","","","5","20253","0100",""
"ENV S     1  -1","30","D (L&S), WRT (L&S), D (ENGR), WRT (ENGR)","MONTGOMERY M","75","20253","0100",""
"ENV S     1  -1","15","D (L&S), WRT (L&S), D (ENGR), WRT (ENGR)","","25","20253","0101",""
"ENV S     1  -1","7","D (L&S), WRT (L&S), D (ENGR), WRT (ENGR)","","25","20253","0102",""
"ENV S     1  -1","8","D (L&S), WRT (L&S), D (ENGR), WRT (ENGR)","","25","20253","0103",""
"ENV S     2  -1","14","C (L&S), WRT (L&S), WRT (ENGR)","MURRAY D A","45","20253","0100",""
"ENV S     2  -1","14","C (L&S), WRT (L&S), WRT (ENGR)","","45","20253","0101",""
"ENV S     3  -1","27","E (L&S), E (ENGR), WRT (L&S), WRT (ENGR)","MILLER K M","75","20253","0100",""
"ENV S     3  -1","13","E (L&S), E (ENGR), WRT (L&S), WRT (ENGR)","PEDE A","25","20253","0101",""
"ENV S     3  -1","7","E (L&S), E (ENGR), WRT (L&S), WRT (ENGR)","PEDE A","25","20253","0102",""
"ENV S     3  -1","7","E (L&S), E (ENGR), WRT (L&S), WRT (ENGR)","PEDE A","25","20253","0103",""
"ENV S    60  -1","24","","FITCH R L","75","20253","0100",""
"ENV S    60  -1","10","","GRAHAM M E","25","20253","0101",""
"ENV S    60  -1","5","","GRAHAM M E","25","20253","0102",""
"ENV S    60  -1","9","","GRAHAM M E","25","20253","0103",""
"ENV S    99  -1","0","","","5","20253","0100",""
"ENV S   117  -1","26","","GRIMES N G","40","20253","0100",""
"ENV S   129  -1","24","","PYE L","40","20253","0100",""
"ENV S   130C -1","39","","MILLER K M","40","20253","0100",""
"ENV S   137  -1","35","","MURRAY D A","35","20253","0100",""
"ENV S   159  -1","30","","WILLIAMS D L","30","20253","0100",""
"ENV S   172  -1","35","","JOHNSTON C A","40","20253","0100",""
"ENV S   187  -1","37","","KAYSEN B J","40","20253","0100",""
"ENV S   192  -1","0","","","15","20253","0100",""
"ENV S   193TK-1","13","","MCMURTREY M J","40","20253","0100",""
"ENV S   196  -1","0","","","5","20253","0100",""
"ENV S   199  -1","0","","","5","20253","0100",""
"ENV S   199RA-1","0","","","5","20253","0100",""
"ENV S   596  -1","0","","","5","20253","0100",""
"FR        1  -1","15","","APPINO-TABONE","20","20253","0100",""
"FR       99  -1","0","","","5","20253","0100",""
"FR      154G -1","15","E (ENGR), E (L&S), NWC (L&S), G (ENGR), G (L&S), NWC (ENGR), WRT (L&S), WRT (ENGR)","","15","20253","0100",""
"FR      154I -1","4","E (L&S), E (ENGR), G (L&S), G (ENGR), WRT (L&S), WRT (ENGR)","MOAK D","30","20253","0100",""
"FR      156A -1","7","F (ENGR), F (L&S), WRT (ENGR), WRT (L&S)","PHILLIPS M E","30","20253","0100",""
"FR      199  -1","0","","","5","20253","0100",""
"FR      597  -1","0","","","5","20253","0100",""
"FR      599  -1","0","","","5","20253","0100",""
"GEOG      2  -1","5","D (L&S), D (ENGR), NWC (L&S), NWC (ENGR)","","30","20253","0100",""
"GEOG      2  -1","5","D (L&S), D (ENGR), NWC (L&S), NWC (ENGR)","","30","20253","0101",""
"GEOG      6  -1","4","D (L&S), D (ENGR)","","16","20253","0100",""
"GEOG      6  -1","4","D (L&S), D (ENGR)","","16","20253","0101",""
"GEOG     20  -1","4","D (L&S), D (ENGR)","","16","20253","0100",""
"GEOG     20  -1","4","D (L&S), D (ENGR)","","16","20253","0101",""
"GEOG    176A -1","28","","","28","20253","0100",""
"GEOG    176A -1","28","","","28","20253","0101",""
"GEOG    193  -1","0","","","50","20253","0100",""
"GEOG    198  -1","0","","","20","20253","0100",""
"GEOG    199  -1","0","","","50","20253","0100",""
"GEOG    199RA-1","0","","","50","20253","0100",""
"GEOG    596  -1","0","","","30","20253","0100",""
"GEOG    597  -1","0","","","20","20253","0100",""
"GEOG    598  -1","0","","","25","20253","0100",""
"GEOG    599  -1","0","","","30","20253","0100",""
"GER       1  -1","21","","PAJAK A K","20","20253","0100",""
"GER       2  -1","12","H (ENGR)","WHITE K D","20","20253","0100",""
"GER       3  -1","19","B (L&S), H (ENGR)","PAJAK A K","20","20253","0100",""
"GER     116A -1","35","E (L&S), G (L&S), WRT (L&S), E (ENGR), G (ENGR), WRT (ENGR)","PAJAK A K","35","20253","0100",""
"GER     199  -1","0","","","5","20253","0100",""
"GER     199RA-1","0","","","5","20253","0100",""
"GER     596  -1","0","","","5","20253","0100",""
"GER     597  -1","0","","","10","20253","0100",""
"GREEK   199  -1","0","","","5","20253","0100",""
"HIST      2C -1","32","EUR (ENGR), EUR (L&S), E (L&S), WRT (L&S), E (ENGR), E1 (ENGR), WRT (ENGR)","ANKRAH C N","78","20253","0100",""
"HIST      2C -1","13","EUR (ENGR), EUR (L&S), E (L&S), WRT (L&S), E (ENGR), E1 (ENGR), WRT (ENGR)","","13","20253","0101",""
"HIST      2C -1","8","EUR (ENGR), EUR (L&S), E (L&S), WRT (L&S), E (ENGR), E1 (ENGR), WRT (ENGR)","","13","20253","0102",""
"HIST      2C -1","3","EUR (ENGR), EUR (L&S), E (L&S), WRT (L&S), E (ENGR), E1 (ENGR), WRT (ENGR)","","13","20253","0103",""
"HIST      2C -1","6","EUR (ENGR), EUR (L&S), E (L&S), WRT (L&S), E (ENGR), E1 (ENGR), WRT (ENGR)","","13","20253","0104",""
"HIST      2C -1","1","EUR (ENGR), EUR (L&S), E (L&S), WRT (L&S), E (ENGR), E1 (ENGR), WRT (ENGR)","","13","20253","0105",""
"HIST      2C -1","1","EUR (ENGR), EUR (L&S), E (L&S), WRT (L&S), E (ENGR), E1 (ENGR), WRT (ENGR)","","13","20253","0106",""
"HIST      9  -1","17","","BHATTACHARJEE","30","20253","0100",""
"HIST     17C -1","24","AMH (UCSB), WRT (L&S), WRT (ENGR), D (ENGR), D (L&S)","DUNNE S C","78","20253","0100",""
"HIST     17C -1","3","AMH (UCSB), WRT (L&S), WRT (ENGR), D (ENGR), D (L&S)","","13","20253","0101",""
"HIST     17C -1","8","AMH (UCSB), WRT (L&S), WRT (ENGR), D (ENGR), D (L&S)","","13","20253","0102",""
"HIST     17C -1","6","AMH (UCSB), WRT (L&S), WRT (ENGR), D (ENGR), D (L&S)","","13","20253","0103",""
"HIST     17C -1","3","AMH (UCSB), WRT (L&S), WRT (ENGR), D (ENGR), D (L&S)","","13","20253","0104",""
"HIST     17C -1","2","AMH (UCSB), WRT (L&S), WRT (ENGR), D (ENGR), D (L&S)","","13","20253","0105",""
"HIST     17C -1","2","AMH (UCSB), WRT (L&S), WRT (ENGR), D (ENGR), D (L&S)","","13","20253","0106",""
"HIST     74  -1","13","D (L&S), E (L&S), WRT (L&S), D (ENGR), E (ENGR), WRT (ENGR)","BIANCO E P","36","20253","0100",""
"HIST     74  -1","4","D (L&S), E (L&S), WRT (L&S), D (ENGR), E (ENGR), WRT (ENGR)","","12","20253","0101",""
"HIST     74  -1","3","D (L&S), E (L&S), WRT (L&S), D (ENGR), E (ENGR), WRT (ENGR)","","12","20253","0102",""
"HIST     74  -1","6","D (L&S), E (L&S), WRT (L&S), D (ENGR), E (ENGR), WRT (ENGR)","","12","20253","0103",""
"HIST     87  -1","43","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR), NWC (ENGR)","CHANDRASEKHAR","54","20253","0100",""
"HIST     87  -1","18","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR), NWC (ENGR)","","18","20253","0101",""
"HIST     87  -1","8","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR), NWC (ENGR)","","18","20253","0102",""
"HIST     87  -1","8","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR), NWC (ENGR)","","18","20253","0103",""
"HIST     87  -1","5","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR), NWC (ENGR)","","18","20253","0104",""
"HIST     87  -1","2","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR), NWC (ENGR)","","18","20253","0105",""
"HIST     87  -1","2","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR), NWC (ENGR)","","18","20253","0106",""
"HIST     99  -1","0","","","0","20253","0100",""
"HIST    112C -1","27","","NGUYEN M N","30","20253","0100",""
"HIST    114C -1","29","WRT (L&S), WRT (ENGR), E (L&S), E (ENGR)","MEISSNER J M","30","20253","0100",""
"HIST    141B -1","24","","KELEHAN K M","30","20253","0100",""
"HIST    170B -1","30","","HAIDER J E","30","20253","0100",""
"HIST    184A -1","24","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR), NWC (ENGR)","QIU YACONG","30","20253","0100",""
"HIST    187S -1","21","","TRUMBLE E K","30","20253","0100",""
"HIST    189E -1","3","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR), NWC (ENGR)","","30","20253","0100","Closed"
"HIST    189M -1","31","","ALLADI H S","30","20253","0100",""
"HIST    196  -1","0","","","3","20253","0100",""
"HIST    199  -1","0","","","5","20253","0100",""
"HIST    199RA-1","0","","","5","20253","0100",""
"HIST    500  -1","0","","","25","20253","0100",""
"HIST    596  -1","0","","","0","20253","0100",""
"HIST    599  -1","0","","","10","20253","0100",""
"INT      10  -1","17","","ROOSE H M","150","20253","0100",""
"INT      35LT-1","4","G (L&S), EUR (L&S), G (ENGR), EUR (ENGR)","KEARNEY J J, APPEL I J","30","20253","0100",""
"INT      37UD-1","13","E (L&S), WRT (L&S), E (ENGR), WRT (ENGR)","BOULEY B A, MCHUGH P","36","20253","0100",""
"INT      64  -1","1","","","20","20253","0100",""
"INT      64  -2","0","","","20","20253","0200",""
"INT      86BD-1","0","","BOULEY B A, THOMAS C","20","20253","0100",""
"INT      86EB-1","0","","CHATTOPADHYAY","11","20253","0100",""
"INT      86EI-1","0","","WOODS V E","30","20253","0100",""
"INT      86FA-1","1","","CHAJDAS T W","20","20253","0100",""
"INT      86FV-1","0","","AFIFI T D","11","20253","0100",""
"INT      86KN-1","0","","CHENOWETH R C","11","20253","0100",""
"INT      86MM-1","1","","MACLEAN R B","11","20253","0100",""
"INT      86MO-1","0","","ARMBRUSTER R","20","20253","0100",""
"INT      86MP-1","1","","MARTINEZ A A","11","20253","0100",""
"INT      86MQ-1","1","","HOLMES S W","20","20253","0100",""
"INT      86MV-1","0","","LARUE R J","20","20253","0100",""
"INT      86MY-1","0","","TING J","20","20253","0100",""
"INT      86QQ-1","0","","WELD S P","20","20253","0100",""
"INT      86QV-1","1","","CORTIJO A","20","20253","0100",""
"INT      86SH-1","2","","JAMIESON A E","20","20253","0100",""
"INT      86SW-1","1","","DONELAN J H","11","20253","0100",""
"INT      86TY-1","4","","BIBILASHVILI","20","20253","0100",""
"INT      86UZ-1","1","","FRUHSTUCK S","20","20253","0100",""
"INT      86VC-1","0","","WATTS A A","11","20253","0100",""
"INT      86VE-1","0","","LEE H","20","20253","0100",""
"INT      86VK-1","1","","THOMPSON M E","20","20253","0100",""
"INT      86VL-1","1","","HILTNER K C","20","20253","0100",""
"INT      86WC-1","0","","HUK P M","20","20253","0100",""
"INT      86WE-1","0","","SQUIRES T M","12","20253","0100",""
"INT      86WE-2","1","","SQUIRES T M","12","20253","0200",""
"INT      86WF-1","2","","MAJEDI M","20","20253","0100",""
"INT      86WG-1","1","","WELDEAB S","20","20253","0100",""
"INT      86WL-1","3","","LARUE R J","20","20253","0100",""
"INT      90M -1","0","","CHAVEZ-GARCIA","20","20253","0100",""
"INT      90M -2","0","","CHAVEZ-GARCIA","20","20253","0200",""
"INT      93LS-1","0","","HARRISON J M","30","20253","0100",""
"INT      93LS-1","0","","LAL H","30","20253","0101",""
"INT      93LS-2","0","","","30","20253","0200",""
"INT      93LS-2","0","","JOB M, AGYARE K Y","30","20253","0201",""
"INT      93LS-3","0","","","30","20253","0300",""
"INT      93LS-3","0","","BOHLING S K","30","20253","0301",""
"INT      93LS-4","0","","WHEELER B M","30","20253","0400",""
"INT      93LS-4","0","","MORALES D J, WANG YIFEI","30","20253","0401",""
"INT      93LS-5","0","","FIALLO S L","30","20253","0500",""
"INT      93LS-5","0","","JELLEMA-BUTLE, FRANK M J","30","20253","0501",""
"INT      93LS-6","0","","","30","20253","0600",""
"INT      93LS-6","0","","HICKMAN M E, BIESMAN-SIMON","30","20253","0601",""
"INT      93LS-7","0","","AGHAMOHAMMADI","30","20253","0700",""
"INT      93LS-7","0","","","30","20253","0701",""
"INT      93LS-8","0","","MALIK M I","30","20253","0800",""
"INT      93LS-8","0","","PENG Q","30","20253","0801",""
"INT      93LS-9","0","","BLUNK S","30","20253","0900",""
"INT      93LS-9","0","","DUGE E, SMITH M S","30","20253","0901",""
"INT      93LS-10","0","","JOHNSON C A","30","20253","1000",""
"INT      93LS-10","0","","","30","20253","1001",""
"INT      93LS-11","0","","CANDIEAS T","30","20253","1100",""
"INT      93LS-11","0","","","30","20253","1101",""
"INT      93LS-12","0","","WOODMAN K S","30","20253","1200",""
"INT      93LS-12","0","","STASIAK J E","30","20253","1201",""
"INT      93P -1","0","","KIM L","450","20253","0100",""
"INT      93R -1","0","","KIM L","80","20253","0100",""
"INT      93R -1","0","","","20","20253","0101",""
"INT      93R -1","0","","","20","20253","0102",""
"INT      93R -1","0","","","20","20253","0103",""
"INT      93R -1","0","","","20","20253","0104",""
"INT      93R -1","0","","","20","20253","0105",""
"INT      95A -1","36","","KIM L, SHISHIM M D","600","20253","0100",""
"INT      95A -1","1","","","20","20253","0101",""
"INT      95A -1","1","","","20","20253","0102",""
"INT      95A -1","1","","","20","20253","0103",""
"INT      95A -1","1","","","20","20253","0104",""
"INT      95A -1","1","","","20","20253","0105",""
"INT      95A -1","1","","","20","20253","0106",""
"INT      95A -1","1","","","20","20253","0107",""
"INT      95A -1","1","","","20","20253","0108",""
"INT      95A -1","1","","","20","20253","0109",""
"INT      95A -1","1","","","20","20253","0110",""
"INT      95A -1","1","","","20","20253","0111",""
"INT      95A -1","1","","","20","20253","0112",""
"INT      95A -1","3","","","20","20253","0113",""
"INT      95A -1","2","","","20","20253","0114",""
"INT      95A -1","1","","","20","20253","0115",""
"INT      95A -1","1","","","20","20253","0116",""
"INT      95A -1","1","","","20","20253","0117",""
"INT      95A -1","1","","","20","20253","0118",""
"INT      95A -1","2","","","20","20253","0119",""
"INT      95A -1","1","","","20","20253","0120",""
"INT      95A -1","1","","","20","20253","0121",""
"INT      95A -1","5","","","20","20253","0122",""
"INT      95A -1","1","","","20","20253","0123",""
"INT      95A -1","1","","","20","20253","0124",""
"INT      95A -1","1","","","20","20253","0125",""
"INT      95A -1","1","","","20","20253","0126",""
"INT      95A -1","1","","","20","20253","0127",""
"INT      95A -1","1","","","20","20253","0128",""
"INT      95A -1","0","","","20","20253","0129",""
"INT      95A -1","0","","","20","20253","0130",""
"INT      98RA-1","0","","","0","20253","0100",""
"INT     138CC-1","2","","STANSELL A, PHILLIPS A A","40","20253","0100",""
"INT     138CC-1","2","","","40","20253","0101",""
"INT     138ST-1","4","","BROWN KARA, HOUSER V G","40","20253","0100",""
"INT     138VS-1","2","","PETTY M N, GRUE M N","40","20253","0100",""
"INT     138VS-1","2","","","40","20253","0101",""
"INT     186ED-1","0","","KIM L","225","20253","0100",""
"INT     186ED-1","0","","","25","20253","0101",""
"INT     186ED-1","0","","","25","20253","0102",""
"INT     186ED-1","0","","","25","20253","0103",""
"INT     186ED-1","0","","","25","20253","0104",""
"INT     186ED-1","0","","","25","20253","0105",""
"INT     186ED-1","0","","","25","20253","0106",""
"INT     186ED-1","0","","","25","20253","0107",""
"INT     186ED-1","0","","","25","20253","0108",""
"INT     186ED-1","0","","","25","20253","0109",""
"INT     192DC-1","0","","","0","20253","0100",""
"INT     199H -1","0","","DOUGLAS P L","20","20253","0100",""
"ITAL     99RA-1","0","","","5","20253","0100",""
"ITAL    139FX-1","16","E (L&S), EUR (L&S), E (ENGR), EUR (ENGR), E (L&S), EUR (L&S), E (ENGR), EUR (ENGR)","HOM S M","40","20253","0100",""
"ITAL    199  -1","0","","","5","20253","0100",""
"JAPAN     1  -1","10","","CANTRELL A M","20","20253","0100",""
"JAPAN     2  -1","12","H (ENGR)","YAMAUCHI Y","20","20253","0100",""
"JAPAN     3  -1","8","B (L&S), H (ENGR)","YAMAUCHI Y","20","20253","0100",""
"JAPAN   165  -1","35","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR), NWC (ENGR)","","100","20253","0100",""
"JAPAN   596  -1","0","","","0","20253","0100",""
"JAPAN   598  -1","0","","","5","20253","0100",""
"JAPAN   599  -1","0","","","0","20253","0100",""
"LAIS    101  -1","6","E (L&S), WRT (L&S), E (ENGR), WRT (ENGR)","BATZ G","30","20253","0100",""
"LAIS    195A -1","0","","","5","20253","0100",""
"LAIS    195B -1","0","","","5","20253","0100",""
"LAIS    199  -1","0","","","10","20253","0100",""
"LAIS    596  -1","0","","","5","20253","0100",""
"LAIS    598  -1","0","","","5","20253","0100",""
"LING     15  -1","0","C (L&S), E (L&S), E (ENGR)","KENNEDY R A","60","20253","0100","Closed"
"LING     15  -1","0","C (L&S), E (L&S), E (ENGR)","CONDORI ARIAS","30","20253","0101",""
"LING     15  -1","0","C (L&S), E (L&S), E (ENGR)","CONDORI ARIAS","30","20253","0102",""
"LING     20  -1","58","D (ENGR), D (L&S)","ALI K M","60","20253","0100",""
"LING     20  -1","28","D (ENGR), D (L&S)","","30","20253","0101",""
"LING     20  -1","30","D (ENGR), D (L&S)","","30","20253","0102",""
"LING     99  -1","0","","","10","20253","0100",""
"LING    106  -1","0","C (L&S)","GORDON M K","60","20253","0100","Closed"
"LING    106  -1","0","C (L&S)","","30","20253","0101",""
"LING    106  -1","0","C (L&S)","","30","20253","0102",""
"LING    127  -1","40","","BARNWELL B B","60","20253","0100",""
"LING    127  -1","29","","","30","20253","0101",""
"LING    127  -1","11","","","30","20253","0102",""
"LING    145  -1","14","","CHIEN S","30","20253","0100",""
"LING    145  -1","14","","","30","20253","0101",""
"LING    146  -1","5","","BARNWELL B B","30","20253","0100",""
"LING    147CS-1","9","","","30","20253","0100","Closed"
"LING    147LD-1","9","","","30","20253","0100","Closed"
"LING    180  -1","60","WRT (L&S), WRT (ENGR), ETH (L&S), ETH (ENGR), ETH (CRST), D (ENGR), D (L&S)","","60","20253","0100",""
"LING    180  -1","30","WRT (L&S), WRT (ENGR), ETH (L&S), ETH (ENGR), ETH (CRST), D (ENGR), D (L&S)","","30","20253","0101",""
"LING    180  -1","30","WRT (L&S), WRT (ENGR), ETH (L&S), ETH (ENGR), ETH (CRST), D (ENGR), D (L&S)","","30","20253","0102",""
"LING    191  -1","0","","","10","20253","0100",""
"LING    195A -1","0","","","10","20253","0100",""
"LING    195B -1","0","","","10","20253","0100",""
"LING    195C -1","0","","","10","20253","0100",""
"LING    199  -1","0","","","10","20253","0100",""
"LING    591  -1","0","","","10","20253","0100",""
"LING    597  -1","0","","","10","20253","0100",""
"LING    599  -1","0","","","10","20253","0100",""
"MATH      3A -1","2","QNT (L&S), C (L&S)","","34","20253","0100",""
"MATH      3A -1","0","QNT (L&S), C (L&S)","","17","20253","0101",""
"MATH      3A -1","2","QNT (L&S), C (L&S)","","17","20253","0102",""
"MATH      3B -1","15","C (L&S), QNT (L&S)","","35","20253","0100",""
"MATH      3B -2","15","C (L&S), QNT (L&S)","","15","20253","0200",""
"MATH      4A -1","26","","","75","20253","0100",""
"MATH      4A -1","15","","","25","20253","0101",""
"MATH      4A -1","2","","","25","20253","0102",""
"MATH      4A -1","9","","","25","20253","0103",""
"MATH      4A -2","22","","","33","20253","0200",""
"MATH      4A -2","4","","","11","20253","0201",""
"MATH      4A -2","6","","","11","20253","0202",""
"MATH      4A -2","12","","","11","20253","0203",""
"MATH      4B -1","73","","","75","20253","0100",""
"MATH      4B -1","23","","","25","20253","0101",""
"MATH      4B -1","25","","","25","20253","0102",""
"MATH      4B -1","25","","","25","20253","0103",""
"MATH      4B -2","68","","","96","20253","0200",""
"MATH      4B -2","24","","","24","20253","0201",""
"MATH      4B -2","14","","","24","20253","0202",""
"MATH      4B -2","22","","","24","20253","0203",""
"MATH      4B -2","8","","","24","20253","0204",""
"MATH      6A -1","44","","","75","20253","0100",""
"MATH      6A -1","25","","","25","20253","0101",""
"MATH      6A -1","9","","","25","20253","0102",""
"MATH      6A -1","10","","","25","20253","0103",""
"MATH      6A -2","68","","","100","20253","0200",""
"MATH      6A -2","16","","","25","20253","0201",""
"MATH      6A -2","19","","","25","20253","0202",""
"MATH      6A -2","8","","","25","20253","0203",""
"MATH      6A -2","25","","","25","20253","0204",""
"MATH      6B -1","28","","","50","20253","0100",""
"MATH      6B -1","24","","","25","20253","0101",""
"MATH      6B -1","4","","","25","20253","0102",""
"MATH      6B -2","36","","","50","20253","0200",""
"MATH      6B -2","25","","","25","20253","0201",""
"MATH      6B -2","11","","","25","20253","0202",""
"MATH      8  -1","25","","PORTER M J","35","20253","0100",""
"MATH      8  -1","18","","","18","20253","0101",""
"MATH      8  -1","7","","","17","20253","0102",""
"MATH      8  -2","15","","PORTER M J","35","20253","0200",""
"MATH      8  -2","12","","","18","20253","0201",""
"MATH      8  -2","3","","","17","20253","0202",""
"MATH      8  -3","9","","HARUTYUNYAN D","35","20253","0300",""
"MATH      8  -3","6","","","18","20253","0301",""
"MATH      8  -3","3","","","17","20253","0302",""
"MATH      8  -4","12","","HARUTYUNYAN D","35","20253","0400",""
"MATH      8  -4","10","","","18","20253","0401",""
"MATH      8  -4","2","","","17","20253","0402",""
"MATH     34A -1","20","QNT (L&S), C (L&S)","","50","20253","0100",""
"MATH     34A -1","4","QNT (L&S), C (L&S)","","25","20253","0101",""
"MATH     34A -1","16","QNT (L&S), C (L&S)","","25","20253","0102",""
"MATH     34A -2","22","QNT (L&S), C (L&S)","","30","20253","0200",""
"MATH     34A -2","15","QNT (L&S), C (L&S)","","15","20253","0201",""
"MATH     34A -2","7","QNT (L&S), C (L&S)","","15","20253","0202",""
"MATH     34B -1","41","C (L&S), QNT (L&S)","","50","20253","0100",""
"MATH     34B -1","17","C (L&S), QNT (L&S)","","25","20253","0101",""
"MATH     34B -1","24","C (L&S), QNT (L&S)","","25","20253","0102",""
"MATH     34B -2","34","C (L&S), QNT (L&S)","","44","20253","0200",""
"MATH     34B -2","22","C (L&S), QNT (L&S)","","22","20253","0201",""
