"COURSEID","ENROLLED","GES","INSTRUCTOR","MAXENROLL","QUARTER","SECTION","STATUS"
"ED      229D -2","8","","MORAN A S","10","20252","0200",""
"ED      240A -1","10","","SATTIN-BAJAJ","20","20252","0100",""
"ED      253D -1","12","","ARELLANO L","25","20252","0100",""
"ED      253D -2","9","","LEE J S","15","20252","0200",""
"ED      265C -1","9","","SCALZO J N","15","20252","0100",""
"ED      265C -2","9","","OXELSON E M","15","20252","0200",""
"ED      265C -3","10","","MEYER M N","15","20252","0300",""
"ED      265C -4","9","","MALONE H S","15","20252","0400",""
"ED      265C -5","9","","LOHWASSER K","15","20252","0500",""
"ED      265C -6","9","","DEWAR T J","15","20252","0600",""
"ED      265C -7","5","","SATTIN-BAJAJ","10","20252","0700",""
"ED      265C -8","4","","BIANCHINI J A","10","20252","0800",""
"ED      265C -9","13","","FEDDERS A","15","20252","0900",""
"ED      266  -1","37","","WHITAKER D R","40","20252","0100",""
"ED      266  -2","26","","HARVEY V A","45","20252","0200",""
"ED      279  -1","8","","VAN ES E A","15","20252","0100",""
"ED      340  -1","37","","HARVEY V A","40","20252","0100",""
"ED      343  -1","26","","DEWAR T J","40","20252","0100",""
"ED      370  -1","2","","WHITAKER D R","10","20252","0100",""
"ED      370  -2","5","","ELLIS B D","10","20252","0200",""
"ED      370  -3","5","","MEYER M N","10","20252","0300",""
"ED      370  -4","4","","BUMBY A K","10","20252","0400",""
"ED      370  -5","9","","OXELSON E M","10","20252","0500",""
"ED      370  -6","4","","PFEIFER C A","10","20252","0600",""
"ED      370  -7","4","","MORALES E L","10","20252","0700",""
"ED      370  -8","4","","BERESSI M","10","20252","0800",""
"ED      381B -1","11","","BOLIVAR J","25","20252","0100",""
"ED      596  -1","0","","","20","20252","0100",""
"ED      597  -1","0","","","20","20252","0100",""
"ED      598  -1","0","","","20","20252","0100",""
"ED      599  -1","0","","","20","20252","0100",""
"ED   E  341  -1","9","","DEWAR T J","15","20252","0100",""
"ED   E  371  -1","9","","DEWAR T J","15","20252","0100",""
"ED   M  321  -1","5","","ROBERTS S A","15","20252","0100",""
"ED   M  341  -1","5","","DEWAR T J","15","20252","0100",""
"ED   M  371  -1","5","","SCAFIDE M E","15","20252","0100",""
"ED   S  320  -1","37","","HARLOW D B","40","20252","0100",""
"ED   S  321  -1","4","","BIANCHINI J A","15","20252","0100",""
"ED   S  341  -1","4","","DEWAR T J","15","20252","0100",""
"ED   S  371  -1","4","","LOHWASSER K","15","20252","0100",""
"ENGL     10  -1","193","A2 (L&S)","GHOSH B","200","20252","0100","Closed"
"ENGL     10  -1","25","A2 (L&S)","HENDERSON O G","25","20252","0101",""
"ENGL     10  -1","25","A2 (L&S)","HENDERSON O G","25","20252","0102",""
"ENGL     10  -1","24","A2 (L&S)","KUMAR S","25","20252","0103",""
"ENGL     10  -1","24","A2 (L&S)","KUMAR S","25","20252","0104",""
"ENGL     10  -1","23","A2 (L&S)","AHMED N S","25","20252","0105",""
"ENGL     10  -1","22","A2 (L&S)","AHMED N S","25","20252","0106",""
"ENGL     10  -1","27","A2 (L&S)","NOWICKI S","25","20252","0107",""
"ENGL     10  -1","23","A2 (L&S)","NOWICKI S","25","20252","0108",""
"ENGL     10S -1","2","","GHOSH B","15","20252","0100",""
"ENGL     25  -1","123","G (L&S), WRT (L&S), G (ENGR), WRT (ENGR)","LIU A Y","150","20252","0100","Closed"
"ENGL     25  -1","20","G (L&S), WRT (L&S), G (ENGR), WRT (ENGR)","MANOUDAKI N","25","20252","0101",""
"ENGL     25  -1","20","G (L&S), WRT (L&S), G (ENGR), WRT (ENGR)","MANOUDAKI N","25","20252","0102",""
"ENGL     25  -1","18","G (L&S), WRT (L&S), G (ENGR), WRT (ENGR)","BAKER R R","25","20252","0103",""
"ENGL     25  -1","22","G (L&S), WRT (L&S), G (ENGR), WRT (ENGR)","BAKER R R","25","20252","0104",""
"ENGL     25  -1","22","G (L&S), WRT (L&S), G (ENGR), WRT (ENGR)","COBURN H P","25","20252","0105",""
"ENGL     25  -1","21","G (L&S), WRT (L&S), G (ENGR), WRT (ENGR)","COBURN H P","25","20252","0106",""
"ENGL     25S -1","0","","LIU A Y","15","20252","0100","Closed"
"ENGL     34NA-1","23","E (L&S), G (L&S), E (ENGR), G (ENGR)","WAID C J","25","20252","0100",""
"ENGL     40BA-1","60","E (L&S), G (L&S), E (ENGR), G (ENGR)","BATISTE S L","100","20252","0100","Closed"
"ENGL     40BA-1","6","E (L&S), G (L&S), E (ENGR), G (ENGR)","HOLMES T J","25","20252","0101",""
"ENGL     40BA-1","16","E (L&S), G (L&S), E (ENGR), G (ENGR)","HOLMES T J","25","20252","0102",""
"ENGL     40BA-1","24","E (L&S), G (L&S), E (ENGR), G (ENGR)","EVANS-WARE K","25","20252","0103",""
"ENGL     40BA-1","0","E (L&S), G (L&S), E (ENGR), G (ENGR)","","25","20252","0104","Closed"
"ENGL     40BA-1","0","E (L&S), G (L&S), E (ENGR), G (ENGR)","","25","20252","0105","Closed"
"ENGL     40BA-1","14","E (L&S), G (L&S), E (ENGR), G (ENGR)","EVANS-WARE K","25","20252","0106",""
"ENGL     50  -1","193","G (L&S), ETH (L&S), WRT (L&S), G (ENGR), ETH (ENGR), WRT (ENGR), ETH (CRST)","BLAKE F D","200","20252","0100","Closed"
"ENGL     50  -1","25","G (L&S), ETH (L&S), WRT (L&S), G (ENGR), ETH (ENGR), WRT (ENGR), ETH (CRST)","SINGH S K","25","20252","0101",""
"ENGL     50  -1","25","G (L&S), ETH (L&S), WRT (L&S), G (ENGR), ETH (ENGR), WRT (ENGR), ETH (CRST)","SINGH S K","25","20252","0102",""
"ENGL     50  -1","23","G (L&S), ETH (L&S), WRT (L&S), G (ENGR), ETH (ENGR), WRT (ENGR), ETH (CRST)","COOK M E","25","20252","0103",""
"ENGL     50  -1","24","G (L&S), ETH (L&S), WRT (L&S), G (ENGR), ETH (ENGR), WRT (ENGR), ETH (CRST)","COOK M E","25","20252","0104",""
"ENGL     50  -1","25","G (L&S), ETH (L&S), WRT (L&S), G (ENGR), ETH (ENGR), WRT (ENGR), ETH (CRST)","SHAHRIAR N","25","20252","0105",""
"ENGL     50  -1","24","G (L&S), ETH (L&S), WRT (L&S), G (ENGR), ETH (ENGR), WRT (ENGR), ETH (CRST)","SHAHRIAR N","25","20252","0106",""
"ENGL     92SS-1","149","E (L&S), G (L&S), E (ENGR), G (ENGR)","JUE M C","150","20252","0100","Closed"
"ENGL     92SS-1","25","E (L&S), G (L&S), E (ENGR), G (ENGR)","FULMER A G","25","20252","0101",""
"ENGL     92SS-1","25","E (L&S), G (L&S), E (ENGR), G (ENGR)","FULMER A G","25","20252","0102",""
"ENGL     92SS-1","25","E (L&S), G (L&S), E (ENGR), G (ENGR)","GUPTA ARUSHI","25","20252","0103",""
"ENGL     92SS-1","25","E (L&S), G (L&S), E (ENGR), G (ENGR)","GUPTA ARUSHI","25","20252","0104",""
"ENGL     92SS-1","23","E (L&S), G (L&S), E (ENGR), G (ENGR)","ZABEL R S","25","20252","0105",""
"ENGL     92SS-1","26","E (L&S), G (L&S), E (ENGR), G (ENGR)","ZABEL R S","25","20252","0106",""
"ENGL     99  -1","0","","","15","20252","0100",""
"ENGL    103A -1","129","G (L&S), WRT (L&S), G (ENGR), WRT (ENGR)","MASLAN M J","150","20252","0100","Closed"
"ENGL    103A -1","22","G (L&S), WRT (L&S), G (ENGR), WRT (ENGR)","SATORI R","25","20252","0101",""
"ENGL    103A -1","25","G (L&S), WRT (L&S), G (ENGR), WRT (ENGR)","SATORI R","25","20252","0102",""
"ENGL    103A -1","20","G (L&S), WRT (L&S), G (ENGR), WRT (ENGR)","ROSSI V O","25","20252","0103",""
"ENGL    103A -1","22","G (L&S), WRT (L&S), G (ENGR), WRT (ENGR)","ROSSI V O","25","20252","0104",""
"ENGL    103A -1","20","G (L&S), WRT (L&S), G (ENGR), WRT (ENGR)","MONTGOMERY C","25","20252","0105",""
"ENGL    103A -1","20","G (L&S), WRT (L&S), G (ENGR), WRT (ENGR)","MONTGOMERY C","25","20252","0106",""
"ENGL    103AS-1","3","","MASLAN M J","15","20252","0100",""
"ENGL    104A -1","122","","HUANG YU","150","20252","0100","Closed"
"ENGL    104A -1","24","","WINCHELL C A","25","20252","0101",""
"ENGL    104A -1","23","","WINCHELL C A","25","20252","0102",""
"ENGL    104A -1","21","","KAYAL S","25","20252","0103",""
"ENGL    104A -1","23","","KAYAL S","25","20252","0104",""
"ENGL    104A -1","10","","CARKACI S","25","20252","0105",""
"ENGL    104A -1","21","","CARKACI S","25","20252","0106",""
"ENGL    104AS-1","2","","HUANG YU","25","20252","0100",""
"ENGL    106CW-1","28","","DONNELLY B","25","20252","0100",""
"ENGL    122NE-1","21","G (L&S), WRT (L&S), G (ENGR), WRT (ENGR)","GILMORE T B","19","20252","0100","Closed"
"ENGL    133SO-1","36","G (L&S), WRT (L&S), G (ENGR), WRT (ENGR), AMH (UCSB)","WAID C J","38","20252","0100","Closed"
"ENGL    141ME-1","145","E (L&S), G (L&S), NWC (L&S), WRT (L&S), E (ENGR), G (ENGR), WRT (ENGR), NWC (ENGR)","AMIN-HONG H","150","20252","0100","Closed"
"ENGL    141ME-1","25","E (L&S), G (L&S), NWC (L&S), WRT (L&S), E (ENGR), G (ENGR), WRT (ENGR), NWC (ENGR)","SUKUL S","25","20252","0101",""
"ENGL    141ME-1","26","E (L&S), G (L&S), NWC (L&S), WRT (L&S), E (ENGR), G (ENGR), WRT (ENGR), NWC (ENGR)","SUKUL S","25","20252","0102",""
"ENGL    141ME-1","23","E (L&S), G (L&S), NWC (L&S), WRT (L&S), E (ENGR), G (ENGR), WRT (ENGR), NWC (ENGR)","VITRO G L","25","20252","0103",""
"ENGL    141ME-1","24","E (L&S), G (L&S), NWC (L&S), WRT (L&S), E (ENGR), G (ENGR), WRT (ENGR), NWC (ENGR)","VITRO G L","25","20252","0104",""
"ENGL    141ME-1","25","E (L&S), G (L&S), NWC (L&S), WRT (L&S), E (ENGR), G (ENGR), WRT (ENGR), NWC (ENGR)","SINTURA M C","25","20252","0105",""
"ENGL    141ME-1","22","E (L&S), G (L&S), NWC (L&S), WRT (L&S), E (ENGR), G (ENGR), WRT (ENGR), NWC (ENGR)","SINTURA M C","25","20252","0106",""
"ENGL    145  -1","38","","ANDREA B D","35","20252","0100","Closed"
"ENGL    146GB-1","37","","DOUGLASS J H","35","20252","0100","Closed"
"ENGL    147WT-1","35","","KING R S","35","20252","0100","Closed"
"ENGL    150  -1","147","WRT (L&S), WRT (ENGR), G (ENGR), G (L&S)","DUFFY A E","150","20252","0100","Closed"
"ENGL    150  -1","24","WRT (L&S), WRT (ENGR), G (ENGR), G (L&S)","MCCARTHY T L","25","20252","0101",""
"ENGL    150  -1","26","WRT (L&S), WRT (ENGR), G (ENGR), G (L&S)","MCCARTHY T L","25","20252","0102",""
"ENGL    150  -1","25","WRT (L&S), WRT (ENGR), G (ENGR), G (L&S)","HENDERSON A M","25","20252","0103",""
"ENGL    150  -1","26","WRT (L&S), WRT (ENGR), G (ENGR), G (L&S)","HENDERSON A M","25","20252","0104",""
"ENGL    150  -1","21","WRT (L&S), WRT (ENGR), G (ENGR), G (L&S)","TERRELL C J","25","20252","0105",""
"ENGL    150  -1","25","WRT (L&S), WRT (ENGR), G (ENGR), G (L&S)","TERRELL C J","25","20252","0106",""
"ENGL    159  -1","12","","FUMERTON M P","12","20252","0100",""
"ENGL    159  -2","11","","FUMERTON M P","12","20252","0200",""
"ENGL    165AE-1","35","G (L&S), WRT (L&S), G (ENGR), WRT (ENGR)","SAMOLSKY R E","35","20252","0100","Closed"
"ENGL    165NJ-1","18","","JOHNSON AMRAH","25","20252","0100","Closed"
"ENGL    165NT-1","32","G (ENGR), G (L&S), WRT (ENGR), WRT (L&S)","COOK E H","35","20252","0100","Closed"
"ENGL    170TS-1","38","G (L&S), G (ENGR)","PARK S","35","20252","0100","Closed"
"ENGL    195I -1","0","","","15","20252","0100",""
"ENGL    196  -1","0","","","15","20252","0100",""
"ENGL    197  -1","13","","RALEY R M","15","20252","0100","Closed"
"ENGL    197  -2","19","","DUFFY A E","15","20252","0200","Closed"
"ENGL    197  -3","14","","SAMOLSKY R E","15","20252","0300","Closed"
"ENGL    197  -4","15","","AMIN-HONG H","15","20252","0400","Closed"
"ENGL    197  -5","13","","COOK E H","15","20252","0500","Closed"
"ENGL    198H -1","15","","DOUGLASS J H","15","20252","0100",""
"ENGL    199  -1","0","","","30","20252","0100",""
"ENGL    199RA-1","0","","","15","20252","0100",""
"ENGL    231  -1","0","","ANDREA B D","15","20252","0100","Closed"
"ENGL    232  -1","7","","KING R S","15","20252","0100",""
"ENGL    265LM-1","12","","JOHNSON AMRAH","15","20252","0100",""
"ENGL    500  -1","0","","","30","20252","0100",""
"ENGL    596  -1","0","","","25","20252","0100",""
"ENGL    597  -1","0","","","75","20252","0100",""
"ENGL    599  -1","0","","","20","20252","0100",""
"ENGR      3  -1","155","","MOEHLIS J M","150","20252","0100",""
"ENGR      3  -1","26","","FRONK C J","25","20252","0101",""
"ENGR      3  -1","26","","FRONK C J","25","20252","0102",""
"ENGR      3  -1","25","","BODDUPALLI N","25","20252","0103",""
"ENGR      3  -1","26","","RAJABI F","25","20252","0104",""
"ENGR      3  -1","26","","RAJABI F","25","20252","0105",""
"ENGR      3  -1","26","","BODDUPALLI N","25","20252","0106",""
"ENGR    101  -1","44","WRT (ENGR)","HOUGH K C, JAGANNATHAN A","42","20252","0100",""
"ENGR    101  -2","35","WRT (ENGR)","HOUGH K C, PUFFER L R","42","20252","0200",""
"ENGR    101  -3","41","WRT (ENGR)","HOUGH K C, HAWLEY SUAREZ","42","20252","0300",""
"ENGR    195C -1","28","","BEN-YAACOV I, RAJU M","70","20252","0100",""
"ENGR    199  -1","0","","","20","20252","0100",""
"ENV S     2  -1","458","C (L&S), WRT (L&S), WRT (ENGR)","MURRAY D A","468","20252","0100",""
"ENV S     2  -1","25","C (L&S), WRT (L&S), WRT (ENGR)","ANDERSEN A","24","20252","0101",""
"ENV S     2  -1","23","C (L&S), WRT (L&S), WRT (ENGR)","EDMONDS C S","24","20252","0102",""
"ENV S     2  -1","24","C (L&S), WRT (L&S), WRT (ENGR)","EDMONDS C S","24","20252","0103",""
"ENV S     2  -1","23","C (L&S), WRT (L&S), WRT (ENGR)","EDMONDS C S","24","20252","0104",""
"ENV S     2  -1","25","C (L&S), WRT (L&S), WRT (ENGR)","MOLINA RAMOS","24","20252","0105",""
"ENV S     2  -1","23","C (L&S), WRT (L&S), WRT (ENGR)","MOLINA RAMOS","24","20252","0106",""
"ENV S     2  -1","24","C (L&S), WRT (L&S), WRT (ENGR)","MOLINA RAMOS","24","20252","0107",""
"ENV S     2  -1","23","C (L&S), WRT (L&S), WRT (ENGR)","GALARZA M E","24","20252","0108",""
"ENV S     2  -1","23","C (L&S), WRT (L&S), WRT (ENGR)","GALARZA M E","23","20252","0109",""
"ENV S     2  -1","21","C (L&S), WRT (L&S), WRT (ENGR)","GALARZA M E","23","20252","0110",""
"ENV S     2  -1","23","C (L&S), WRT (L&S), WRT (ENGR)","RIVAS HERNAND","23","20252","0111",""
"ENV S     2  -1","22","C (L&S), WRT (L&S), WRT (ENGR)","RIVAS HERNAND","23","20252","0112",""
"ENV S     2  -1","23","C (L&S), WRT (L&S), WRT (ENGR)","RIVAS HERNAND","23","20252","0113",""
"ENV S     2  -1","21","C (L&S), WRT (L&S), WRT (ENGR)","MORENO M","23","20252","0114",""
"ENV S     2  -1","23","C (L&S), WRT (L&S), WRT (ENGR)","MORENO M","23","20252","0115",""
"ENV S     2  -1","22","C (L&S), WRT (L&S), WRT (ENGR)","MORENO M","23","20252","0116",""
"ENV S     2  -1","20","C (L&S), WRT (L&S), WRT (ENGR)","ANDERSEN A","23","20252","0117",""
"ENV S     2  -1","23","C (L&S), WRT (L&S), WRT (ENGR)","WALLIN T S","23","20252","0118",""
"ENV S     2  -1","23","C (L&S), WRT (L&S), WRT (ENGR)","WALLIN T S","23","20252","0119",""
"ENV S     2  -1","24","C (L&S), WRT (L&S), WRT (ENGR)","WALLIN T S","23","20252","0120",""
"ENV S     2H -1","14","","MURRAY D A","30","20252","0100",""
"ENV S    15B -1","145","","HOLZER I O","144","20252","0100",""
"ENV S    15B -1","24","","YIV M M","24","20252","0101",""
"ENV S    15B -1","25","","YIV M M","24","20252","0102",""
"ENV S    15B -1","24","","YIV M M","24","20252","0103",""
"ENV S    15B -1","23","","MARTIN T M","24","20252","0104",""
"ENV S    15B -1","25","","MARTIN T M","24","20252","0105",""
"ENV S    15B -1","24","","MARTIN T M","24","20252","0106",""
"ENV S    15BL-2","25","","SWICK R F, HOLZER I O","24","20252","0200",""
"ENV S    15BL-3","24","","MITSCHKE N M, HOLZER I O","24","20252","0300",""
"ENV S    15BL-4","25","","FLOYD S Y, HOLZER I O","24","20252","0400",""
"ENV S    15BL-5","25","","SWICK R F, HOLZER I O","24","20252","0500",""
"ENV S    15BL-6","23","","MITSCHKE N M, HOLZER I O","24","20252","0600",""
"ENV S    15BL-7","25","","FLOYD S Y, HOLZER I O","24","20252","0700",""
"ENV S    25  -1","112","","WU G C","126","20252","0100",""
"ENV S    25  -1","22","","STRECKER H D","21","20252","0101",""
"ENV S    25  -1","19","","KELKAR M G","21","20252","0102",""
"ENV S    25  -1","19","","KELKAR M G","21","20252","0103",""
"ENV S    25  -1","19","","KELKAR M G","21","20252","0104",""
"ENV S    25  -1","14","","STRECKER H D","21","20252","0105",""
"ENV S    25  -1","19","","STRECKER H D","21","20252","0106",""
"ENV S    95  -1","14","","STRATTON E C","12","20252","0100",""
"ENV S    95  -2","13","","STRATTON E C","12","20252","0200",""
"ENV S    95  -3","15","","STRATTON E C","12","20252","0300",""
"ENV S    95  -4","14","","STRATTON E C","12","20252","0400",""
"ENV S    96  -1","7","","SELTMANN K","7","20252","0100",""
"ENV S    99  -1","0","","","0","20252","0100",""
"ENV S   103  -1","29","","SIDERIS L H","25","20252","0100",""
"ENV S   103A -1","16","","WAHLERT G A","20","20252","0100",""
"ENV S   103A -1","16","","MONTGOMERY M","20","20252","0101",""
"ENV S   105  -1","133","","DESHMUKH R A","144","20252","0100",""
"ENV S   105  -1","21","","WANG WEN-TIEN","24","20252","0101",""
"ENV S   105  -1","24","","WANG WEN-TIEN","24","20252","0102",""
"ENV S   105  -1","24","","WANG WEN-TIEN","24","20252","0103",""
"ENV S   105  -1","17","","TOL V M","24","20252","0104",""
"ENV S   105  -1","24","","TOL V M","24","20252","0105",""
"ENV S   105  -1","23","","TOL V M","24","20252","0106",""
"ENV S   108W -1","73","","ALAGONA P S","72","20252","0100","Closed"
"ENV S   108W -1","23","","DENNY S M","24","20252","0101",""
"ENV S   108W -1","25","","DENNY S M","24","20252","0102",""
"ENV S   108W -1","25","","DENNY S M","24","20252","0103",""
"ENV S   117  -1","145","","PULVER S","144","20252","0100","Closed"
"ENV S   117  -1","25","","CWIKIEL S R","24","20252","0101",""
"ENV S   117  -1","23","","CWIKIEL S R","24","20252","0102",""
"ENV S   117  -1","25","","CWIKIEL S R","24","20252","0103",""
"ENV S   117  -1","22","","SOFIO I","24","20252","0104",""
"ENV S   117  -1","23","","SOFIO I","24","20252","0105",""
"ENV S   117  -1","27","","SOFIO I","24","20252","0106",""
"ENV S   117  -1","0","","","24","20252","0107","Closed"
"ENV S   117  -1","0","","","24","20252","0108","Closed"
"ENV S   117  -1","0","","","24","20252","0109","Closed"
"ENV S   122NE-1","19","G (ENGR), G (L&S), G (L&S), WRT (L&S), G (ENGR), WRT (ENGR)","GILMORE T B","19","20252","0100",""
"ENV S   127B -1","12","","LEWIN B A","25","20252","0100",""
"ENV S   135B -1","38","","KLEMANN D T","40","20252","0100",""
"ENV S   136  -1","6","","FELDWINN D L","10","20252","0100",""
"ENV S   137  -1","48","","MURRAY D A","40","20252","0100",""
"ENV S   144  -1","21","","SCHMITT R","20","20252","0100",""
"ENV S   144  -1","10","","PEPPERDINE M","10","20252","0101",""
